대상가구수,평균금액,평균기온,평균최저기온,평균최고기온,등록공장수,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,평균사용량
0.12076953492038181,0.33815565832641603,0.8454258675078863,0.8194842406876791,0.8436482084690554,0.043772569189974284,0.08951366624532764,0.10648706098695168,0.05660377358490587,0.08976089693623132,0.08926340976658416,183.97
0.12113437597813509,0.4412032096130283,0.9810725552050472,0.9656160458452723,0.9674267100977199,0.0440923687822298,0.08947102597161166,0.10653092580888354,0.05660377358490587,0.08969855654333435,0.0892407107163427,206.25
0.12262383959641282,0.6863907664334559,0.1829652996845426,0.2349570200573066,0.14332247557003258,0.044678668034698256,0.08903432038171996,0.10655652784503056,0.037735849056603765,0.08921508212935647,0.08885134634120063,228.28
0.12273481208481277,0.6666271394126251,0.22712933753943218,0.2922636103151863,0.18566775244299677,0.044745292949751485,0.08891256623155039,0.10665347422190719,0.018867924528302105,0.08910011867099253,0.08872271838983228,225.4
0.9052567059686628,0.4430609905529863,0.14195583596214512,0.17191977077363896,0.1498371335504886,0.9244473463296334,0.9707272640857294,0.9121814317307199,0.8113207547169812,0.9709226168852467,0.9705295204174931,252.86
0.9081739142596151,0.43902921064073674,0.17665615141955837,0.1862464183381089,0.19543973941368079,0.9262595440190814,0.9718559904846763,0.9150220629813504,0.79245283018868,0.9720282992494337,0.9716815728807486,252.21
0.9096945413849092,0.3298944622317088,0.3470031545741325,0.2836676217765043,0.42019543973941365,0.9145202339867017,0.9736306380669503,0.9180688759630846,0.79245283018868,0.9738301907496425,0.973428643114334,237.53
0.9133485765954157,0.3557452863749555,0.45425867507886436,0.3753581661891118,0.5342019543973942,0.9129478859914454,0.9753060924904386,0.9205138704151234,0.79245283018868,0.9755900734958848,0.9750186359202483,239.73
0.916261984458683,0.24609668366338588,0.6750788643533122,0.6303724928366763,0.7231270358306189,0.9129345610084347,0.9762677171465339,0.9235736550951722,0.773584905660377,0.9766473187202668,0.9758834697344484,224.77
0.917657805538804,0.30230443891062886,0.8548895899053627,0.8051575931232092,0.8892508143322475,0.9148133836129358,0.9773189841417289,0.9267974634868028,0.773584905660377,0.9777601769570176,0.9768723916899685,233.28
0.9195946555041518,0.28254081188979807,0.8454258675078863,0.8366762177650431,0.8436482084690554,0.9201167268511733,0.9783621291800253,0.9298751695921544,0.7547169811320757,0.978771526496461,0.9779477213634079,242.54
0.9316830558843769,0.621052215502589,0.006309148264984243,0.011461318051575964,0.026058631921824116,0.9279651418444441,0.9857025733367586,0.948790636618524,0.6981132075471694,0.9859548739273939,0.9854471849091871,278.99
0.9334821783504228,0.5342503656270998,0.17665615141955837,0.14899713467048709,0.23127035830618894,0.9282316415046571,0.9873765236941547,0.9525998782367161,0.6981132075471694,0.9876298421816326,0.9871201049119837,268.61
0.9361315324981412,0.2532511166449267,0.37854889589905366,0.32951289398280803,0.44299674267100986,0.932682185830213,0.9869312449275371,0.9529550638181955,0.6792452830188682,0.9875999427126173,0.986254363135774,231.02
0.9401564894506967,0.30491323767737855,0.5394321766561514,0.46418338108882523,0.6058631921824105,0.9363598811411515,0.987981158263249,0.9557805045273787,0.6792452830188682,0.9887361225351999,0.9872169541930141,237.53
0.9420047134424319,0.22099687734693074,0.6277602523659306,0.5873925501432665,0.6677524429967426,0.9390781776753234,0.9886664107748888,0.9580485035695213,0.6792452830188682,0.9894628291296176,0.9878602452768573,225.83
0.9432286031740867,0.28214553934938147,0.8170347003154573,0.7707736389684814,0.8599348534201955,0.9415166495662718,0.9895521552966289,0.9604469023157725,0.6603773584905661,0.9903240833346042,0.9887707798455437,235.48
0.9450625375577265,0.5189533183129769,0.9526813880126183,0.9054441260744986,0.993485342019544,0.9427691979692726,0.9904680563435191,0.9627384552311702,0.6603773584905661,0.991209107617458,0.9897179355486195,277.39
0.9537773742905932,0.6182457804656312,0.025236593059936918,0.02005730659025784,0.05537459283387622,0.9525630604820978,0.994873691537703,0.9753210025962172,0.6226415094339619,0.9955907253043094,0.9941478821937452,273.68
0.9575860108993225,0.59919364401755,0.0725552050473186,0.05444126074498565,0.11400651465798048,0.9544951830186417,0.9950932099838705,0.9771757847749472,0.6226415094339619,0.9958276785962558,0.9943497524138928,270.98
0.9587062249637325,0.3619115380054547,0.334384858044164,0.29512893982808025,0.3876221498371335,0.9566405052833558,0.9952110535622001,0.9789064824184845,0.6037735849056607,0.995966412132487,0.9944464503679215,240.36
0.9545069043889923,0.367840626111704,0.5488958990536278,0.46418338108882523,0.6482084690553747,0.9603848255093475,0.9953518341484369,0.9803943020791073,0.6037735849056607,0.9961202449005709,0.9945740190302784,244.29
0.9559402736946404,0.24961460927309387,0.6908517350157728,0.5873925501432665,0.7785016286644951,0.9621170733007315,0.9956291839358522,0.9821092971404746,0.6037735849056607,0.9964355348013375,0.9948129643658205,222.55
0.9580946601406736,0.3045574923910036,0.8328075709779179,0.7908309455587393,0.8566775244299674,0.963609471397924,0.99596541791078,0.9834585244454215,0.5849056603773586,0.9967985143551835,0.9951221254301094,231.03
0.9601842872989554,0.6465077671054191,0.9400630914826498,0.9140401146131806,0.9478827361563518,0.9653550441723187,0.9962207331299435,0.984573407779503,0.5849056603773586,0.9970589387303072,0.9953722689637702,291.14
0.9745038427644493,0.7747341792165698,0.028391167192429026,0.03724928366762176,0.04560260586319219,0.9755886311244953,0.9967267761666891,0.9869711238047902,0.5849056603773586,0.9973710891868272,0.9960745775782415,273.82
0.9759706558337248,0.7745760702004032,0.1640378548895899,0.14899713467048709,0.20846905537459284,0.9774008288139432,0.9970809085281149,0.9885523055572292,0.5660377358490565,0.997661263533621,0.9964934507186974,264.87
0.978014829876895,0.47195541325744106,0.4037854889589905,0.3037249283667622,0.5146579804560261,0.9805721747704771,0.9972874168025843,0.990005989169656,0.5660377358490565,0.9978612909813335,0.9967065191369641,226.96
0.9797058681795815,0.5194276453614768,0.529968454258675,0.46418338108882523,0.5928338762214983,0.9829839966954041,0.9976162808536599,0.990971356612639,0.5660377358490565,0.998211563260848,0.997013712950232,232.9
0.981610490518161,0.4476856792758608,0.7003154574132492,0.6189111747851004,0.7654723127035831,0.9855024184844164,0.9979680819126426,0.992141028304075,0.5660377358490565,0.9985531646943483,0.9973758384650843,222.23
0.9829867013914279,0.5777303450729279,0.8422712933753943,0.7936962750716333,0.8664495114006515,0.9887537143390142,0.9984472773696411,0.9934105479364845,0.5660377358490565,0.9989787836357814,0.9979092661457588,232.39
0.985216944374052,0.8678208624846833,0.9305993690851734,0.9169054441260746,0.9348534201954397,0.9917918104654417,0.9987545580722927,0.9944117582300733,0.5471698113207544,0.9992429454445318,0.9982601934624921,277.42
0.9984278390752982,0.47922842800110677,0.07570977917981073,0.12034383954154726,0.05863192182410423,0.9993470758324783,0.9996716623720567,0.9982268029764587,0.5471698113207544,0.999709377161171,0.9996334860021011,269.37
0.9999999999999999,0.48891260524131397,0.20820189274447948,0.2292263610315186,0.2182410423452769,1.0,1.0,1.0,0.5471698113207544,1.0000000000000002,1.0,263.51
0.2538235722895312,0.28882564528242227,0.2902208201892744,0.33810888252148996,0.254071661237785,0.2505763055152105,0.22703997988161195,0.22478348784731084,0.6037735849056607,0.22735182495894057,0.2267243182188933,221.81
0.2547622779277089,0.29831218625242106,0.3186119873817035,0.335243553008596,0.3127035830618893,0.2511093048356363,0.22685076836720391,0.22522947531699164,0.6037735849056607,0.22721667935899126,0.22648037909229832,222.92
0.2552379394567547,0.19941499664018347,0.43217665615141954,0.42979942693409745,0.4267100977198698,0.25098937998854054,0.22658853444401594,0.22572649617872545,0.5849056603773586,0.22699796474314415,0.22617409324104001,208.37
0.25545821224537324,0.21479109846238986,0.5047318611987381,0.4899713467048711,0.5114006514657979,0.25018988100790174,0.2264410607636685,0.22617709201491268,0.5660377358490565,0.2268545967892156,0.22602246358542696,208.37
0.2554951524024708,0.12462943199335941,0.6750788643533122,0.6790830945558739,0.6807817589576548,0.2485375831145815,0.22628817244538885,0.2269193803829348,0.5660377358490565,0.2267216936494425,0.22584934549558536,195.66
0.2555814981194724,0.13198150124510855,0.8233438485804415,0.8108882521489972,0.8371335504885993,0.24840433328447506,0.22614581258975514,0.22745463361864815,0.5471698113207544,0.22657847519285906,0.2257078547490802,198.39
0.25602812438100536,0.08427210561682286,0.8170347003154573,0.853868194842407,0.771986970684039,0.24760483430383626,0.22600916818527206,0.22783781075964826,0.5471698113207544,0.22644332959290975,0.22556969319661044,204.09
0.25618394191608745,0.3859836357168267,0.9684542586750788,0.9799426934097422,0.9315960912052117,0.24784468399802786,0.22582356642948548,0.22831725155656113,0.5283018867924532,0.22625002952572565,0.2253918839697189,259.75
0.2563627140343866,0.5206134629827266,0.7886435331230283,0.7994269340974213,0.758957654723127,0.24837768331845375,0.22571835700633092,0.22880915201106555,0.509433962264151,0.2261198173381639,0.22531198331286892,265.6
0.2564584848120468,0.08786908573461405,0.6246056782334384,0.6275071633237823,0.6319218241042346,0.24785800898103852,0.22564774110329866,0.22914607480676014,0.509433962264151,0.22604058374527325,0.2252500905692105,193.29
0.25574476449281697,0.1515870192497727,0.47003154574132494,0.4842406876790831,0.46254071661237783,0.2481911335563047,0.22551478166074168,0.22957004452535446,0.509433962264151,0.22588899343736557,0.2251359900099967,201.97
0.2558309581927112,0.2487845369382189,0.22712933753943218,0.2722063037249284,0.20521172638436483,0.24901728250296476,0.22545108446173384,0.23016998557239926,0.49056603773584895,0.22584474222322287,0.22505260883210967,216.27
0.25603952566406013,0.43175619589707104,0.20504731861198738,0.23782234957020057,0.17915309446254074,0.24855090809759214,0.22531421444733696,0.23059361393051164,0.47169811320754773,0.22568926498434316,0.224934573770854,240.4
0.2561754289580732,0.3420688564765406,0.3217665615141956,0.33810888252148996,0.3127035830618893,0.24832438338641113,0.22513741147819016,0.2311771696744223,0.47169811320754773,0.22552661187289974,0.22474344776782082,228.73
0.2562257466206217,0.13597375390331634,0.45425867507886436,0.4584527220630373,0.4527687296416938,0.2487907577917838,0.22471762663183653,0.23124168680551277,0.4528301886792456,0.22518665491019546,0.22424285804649555,200.75
0.2566004687903558,0.17498715364243644,0.5646687697160883,0.5444126074498568,0.5863192182410423,0.24957693178941195,0.224654455855961,0.23167111829181852,0.4528301886792456,0.22511624166066435,0.22418701838290153,204.24
0.257011219014543,0.1032847148108621,0.6750788643533122,0.667621776504298,0.6677524429967426,0.24987008141564618,0.22447960817273416,0.2318626215221981,0.4528301886792456,0.22494267524303035,0.2240108737530277,193.36
0.25727542474719933,0.12494565002569269,0.7981072555205047,0.7994269340974213,0.7850162866449512,0.2491638573160819,0.22436996175460744,0.23213895283234476,0.4339622641509435,0.2248265158059058,0.2239078200649314,198.62
0.25765607558412196,0.2566504604925096,0.9369085173501577,0.9455587392550143,0.9055374592833876,0.24912388236704994,0.2242868621030093,0.2324707552208099,0.4339622641509435,0.22473547192275412,0.22383276187213294,228.02
0.25777662515028793,0.6608561603225425,0.9274447949526813,0.9340974212034384,0.8957654723127035,0.24937705704425225,0.22410923189751175,0.23273650435601578,0.4339622641509435,0.2245462082838871,0.22366690747836857,294.35
0.2580044987942763,0.31507174196608556,0.8170347003154573,0.8366762177650431,0.7785016286644951,0.24945700694231612,0.22387595124660006,0.23308076640207248,0.4150943396226414,0.22429281028398218,0.22345399038710356,237.06
0.2581122789234209,0.16637021226135418,0.6624605678233437,0.66189111747851,0.6742671009771987,0.24992338134768874,0.22379247557847887,0.23337809138185966,0.4150943396226414,0.2241959360043725,0.22338407731235982,201.97
0.25819178387058966,0.19087710976718453,0.45741324921135645,0.46418338108882523,0.46905537459283386,0.25028315588897626,0.22365741044339268,0.23358427311296354,0.3962264150943402,0.22406407934601488,0.22324576443288846,204.35
0.25821838686438414,0.2531720621368434,0.2807570977917981,0.3037249283667622,0.25732899022801303,0.2506962303623063,0.2234933168327256,0.23381742232214225,0.3962264150943402,0.2238885694628949,0.22309322681526578,214.01
0.2583082289748559,0.4104510059686153,0.20504731861198738,0.24068767908309457,0.18892508143322476,0.25096273002251923,0.223286883761561,0.23395840420119174,0.3962264150943402,0.2236837581001399,0.22288515218805227,234.03
0.25798716884403305,0.3944029408277008,0.21766561514195581,0.2492836676217765,0.1986970684039088,0.25105600490359375,0.22295350751220852,0.23430915209640568,0.3773584905660381,0.2233756440719369,0.22252620454023378,231.94
0.2582817779981688,0.2059765208110993,0.42902208201892744,0.4269340974212035,0.4299674267100977,0.251309179580796,0.22267292398269484,0.23466365495692115,0.3773584905660381,0.22311237924725694,0.22222809034706245,205.96
0.25862548867799384,0.20498833946005768,0.5741324921135647,0.5616045845272206,0.5863192182410423,0.25145575439391316,0.22247874905018228,0.23499101965912084,0.358490566037736,0.22292102264555883,0.22203106259096647,207.75
0.25864965939807,0.12146725167002648,0.7066246056782334,0.670487106017192,0.7328990228013029,0.25192212879928577,0.22227750500703602,0.23526513212613476,0.358490566037736,0.2227317590066918,0.22181769151869662,190.44
0.25890702436089347,0.16048065140914658,0.7981072555205047,0.8252148997134671,0.758957654723127,0.25202872866337095,0.22209694187265855,0.23539092346373702,0.358490566037736,0.22252919010411293,0.22165940347501276,196.6
0.21587052520542452,0.19961263291039177,0.2365930599369085,0.2664756446991404,0.23127035830618894,0.1913067810838541,0.17448520329859743,0.1863807749872886,0.3396226415094339,0.1748546362565147,0.1741112489531955,204.35
0.2160725559411554,0.20909917388039057,0.2586750788643533,0.25501432664756446,0.2996742671009772,0.19178648047223737,0.1742180811606096,0.1865891755615252,0.32075471698113267,0.17463950957694943,0.17379149499879393,205.79
0.21584757062220755,0.12241590576702643,0.38801261829652994,0.335243553008596,0.4560260586319218,0.19239942969072713,0.17380160525965896,0.18698293487746612,0.30188679245283057,0.17424812552753877,0.17334962015409328,192.24
0.21631836760381665,0.14134946045298236,0.4858044164037855,0.41260744985673353,0.5602605863192182,0.1911069063386944,0.1736238246475522,0.1877047416165706,0.30188679245283057,0.1740525830001785,0.1731898188403933,193.7
0.21629678117456627,0.048460413455077345,0.697160883280757,0.6446991404011462,0.7654723127035831,0.1912801311178328,0.17345130826676838,0.18826252464409332,0.28301886792452846,0.17387826909581913,0.17301912198257743,180.46
0.21676377772849045,0.05826317245740942,0.8548895899053627,0.7936962750716333,0.9185667752442996,0.1916532306421309,0.17328082237520914,0.18864501906412953,0.26415094339622636,0.1737235393436648,0.17283268711659414,182.99
0.2172984218952064,0.0,0.8201892744479494,0.833810888252149,0.8045602605863191,0.19218622996255677,0.17309341574011183,0.18888243527933274,0.26415094339622636,0.1735263523455087,0.17265518054370582,184.28
0.21880977597694934,0.31009130795683626,0.11356466876971609,0.1146131805157593,0.1498371335504886,0.19114688128772633,0.17261497231615952,0.19122331478437368,0.20754716981132093,0.17306634901470785,0.17215807134341757,221.36
0.21909906453232622,0.24103719514605326,0.2618296529968454,0.22636103151862463,0.3224755700325733,0.1914800058629925,0.17254789096844408,0.1917810978118964,0.18867924528301883,0.17303390809082622,0.17205592561733096,212.17
0.21917142467544729,0.03494209257282899,0.4037854889589905,0.3638968481375358,0.4592833876221498,0.19218622996255677,0.17245885025578148,0.19229894166302977,0.18867924528301883,0.17300744706074764,0.17190353932670988,183.73
0.21932374581705927,0.07593185501403221,0.5268138801261829,0.46418338108882523,0.5928338762214983,0.19265260436792941,0.17248389295621785,0.19275841287174797,0.16981132075471717,0.1730448213970168,0.17191609946784348,187.99
0.21938546476266252,0.008340250602790644,0.6624605678233437,0.6045845272206304,0.7198697068403909,0.19299905392620623,0.1723106245423879,0.1927189857360816,0.16981132075471717,0.1729053403740603,0.1717086301486364,177.48
0.2195165035092389,0.023834934187122014,0.8170347003154573,0.7822349570200573,0.8403908794788274,0.1936253281277066,0.172221057406593,0.19295947419562245,0.16981132075471717,0.1728361231032898,0.17159846409146448,181.86
0.21999003679878118,0.07846159927269858,0.9369085173501577,0.9025787965616046,0.9576547231270358,0.1939051527709302,0.1721645045215235,0.1932460463202279,0.15094339622641506,0.17274253776527182,0.17157939688926163,198.61
0.21994245544416585,0.32056603027787656,0.13249211356466878,0.1318051575931232,0.19218241042345277,0.19615707489972947,0.1716125874689636,0.1947869475357955,0.1132075471698113,0.17218805211238253,0.171030079873418,215.97
0.2201297405204792,0.32036839400766826,0.15141955835962145,0.1461318051575931,0.19543973941368079,0.19642357455994242,0.17144082312122594,0.1951354765878767,0.1132075471698113,0.17205783992482077,0.17081625482014334,215.32
0.22027567694358052,0.12510375904185933,0.38801261829652994,0.335243553008596,0.4560260586319218,0.1968499740162831,0.17126146323972227,0.19551950713008173,0.09433962264150964,0.1719457169160133,0.17056883517251129,188.27
0.2204179649561043,0.12925412071623388,0.5678233438485805,0.4699140401146132,0.6612377850162866,0.19682332405026182,0.17110436353638425,0.19571578940720877,0.09433962264150964,0.1718156542257966,0.1703843675575489,191.71
0.2205909604243223,0.04743270484999407,0.7287066246056781,0.6131805157593124,0.8371335504885993,0.1969965488294002,0.17100095899254045,0.19593920984265162,0.09433962264150964,0.17171309904707402,0.17028010325343976,174.39
0.22076593211493648,0.09055693900944706,0.8422712933753943,0.7965616045845272,0.8794788273615635,0.1972497235066025,0.17083445887612572,0.19604451955133628,0.07547169811320753,0.1715435690577571,0.17011667009170114,181.41
0.22092889445406627,0.3177595952409187,0.946372239747634,0.9226361031518625,0.9641693811074918,0.19751622316681544,0.17068803804204286,0.19615136538218977,0.07547169811320753,0.17138525136932092,0.16998229171427162,226.93
0.22234158943310844,0.46440570773548373,0.138801261829653,0.13467048710601717,0.19218241042345277,0.20054099431023223,0.16959841736149506,0.1964160904359498,0.05660377358490587,0.1704051467749984,0.16878181461050096,217.35
0.2228259159372759,0.4848808253290644,0.2334384858044164,0.20916905444126077,0.2964169381107492,0.20056764427625354,0.16936318142466344,0.19673099548055792,0.037735849056603765,0.17023083287063906,0.1684849110333425,211.6
0.2229738285827734,0.22854658286888807,0.444794952681388,0.3696275071633238,0.5504885993485342,0.2009007688515197,0.16927376469547775,0.19725003409337816,0.037735849056603765,0.17017686432906637,0.16835961227600957,177.72
0.223179963780404,0.26665085576505,0.5520504731861199,0.4670487106017192,0.6123778501628664,0.20139379322291362,0.169198185374341,0.1974591173885787,0.018867924528302105,0.17014457290252982,0.16824021527173944,181.48
0.22345709096718908,0.20874342859401562,0.6876971608832807,0.6217765042979944,0.739413680781759,0.2017668927472117,0.16908695968681733,0.19774517747246118,0.018867924528302105,0.1700481471149554,0.16811400855239683,172.75
0.22414816073741675,0.2847938653701727,0.8454258675078863,0.7936962750716333,0.9022801302931596,0.19958159553346566,0.1689466303204082,0.19785031650090487,0.018867924528302105,0.16991195503359055,0.16796949126585947,177.35
0.2241782601246814,0.40886991580694887,0.946372239747634,0.9169054441260746,0.9804560260586319,0.19979479526163602,0.1670819643825117,0.1956138933033437,0.018867924528302105,0.16801259126439172,0.16613994781639677,202.47
0.22460436407671575,0.5366615281236413,0.17665615141955837,0.19197707736389685,0.20521172638436483,0.20160699295108397,0.16612725843044085,0.19558641378454591,0.0,0.16717839607886403,0.16506325619994294,208.91
0.224752580756428,0.516581683070477,0.27129337539432175,0.2922636103151863,0.2768729641693811,0.20208669233946724,0.16590691274792274,0.19579259551564976,0.0,0.1670070721214062,0.16479328882907102,206.65
0.08834945449421094,0.33693031345112456,0.2586750788643533,0.30945558739255014,0.23778501628664497,0.05104800991378736,0.08380355452931457,0.0821523256292255,0.6981132075471694,0.08225373825586232,0.08537233857419095,240.06
0.08844309703236763,0.35321554211628925,0.2807570977917981,0.2979942693409742,0.2899022801302932,0.05091476008368089,0.08376091425559859,0.08234417022008705,0.6792452830188682,0.08221711140631854,0.08532361127967258,242.12
0.08855908608531168,0.24285544883196963,0.39747634069400634,0.3839541547277937,0.43973941368078173,0.04918251229229682,0.0837296296808793,0.08260821255288314,0.6792452830188682,0.08218332500633121,0.08529485914936671,226.31
0.0890960105086386,0.27518874263804893,0.47634069400630913,0.45272206303724927,0.5309446254071661,0.04705051501059336,0.08375903417298325,0.0830048734329207,0.6603773584905661,0.08219468680455705,0.08534252715487381,229.82
0.08910345934690106,0.17795169769556107,0.7066246056782334,0.6819484240687679,0.739413680781759,0.04653084067317814,0.08371669471248575,0.08339965683030748,0.641509433962264,0.08215940543111895,0.0852930432253474,216.18
0.0893292047513859,0.2071623384323491,0.8580441640378549,0.8366762177650431,0.8827361563517916,0.04659746558823137,0.0836802211097481,0.08368964255973255,0.6226415094339619,0.08212352606830056,0.08525596810995299,221.74
0.0895029603051409,0.181113878018894,0.8517350157728706,0.8710601719197708,0.8175895765472313,0.04705051501059336,0.08365472718948405,0.08390982007059677,0.6226415094339619,0.08209362659928524,0.08523493365672924,229.39
0.09001282568335109,0.44950393296177715,0.15772870662460567,0.20057306590257878,0.15309446254071662,0.04785001399123216,0.08323403990347505,0.08513581624155625,0.5471698113207544,0.08165544988086557,0.0848319498514423,258.89
0.09032370066797837,0.38776236214870163,0.27444794952681384,0.28653295128939826,0.2931596091205212,0.048036563753381216,0.08314665366351395,0.08533039171627346,0.5471698113207544,0.08156605046850973,0.08474660142253436,250.55
0.09025878936311976,0.15514447211352234,0.4479495268138801,0.4355300859598854,0.498371335504886,0.04838301331165803,0.08296014946807198,0.08535787123507124,0.5283018867924532,0.08140085590220004,0.08453852679532085,217.41
0.09048195047677884,0.20680659314597416,0.5835962145110409,0.5530085959885387,0.6254071661237784,0.0486894879209029,0.082908560001107,0.08553008759822009,0.5283018867924532,0.08134225294292999,0.08449403665684757,224.31
0.0907455481410056,0.12431321396102613,0.6940063091482649,0.6590257879656161,0.7263843648208469,0.04894266259810519,0.08278575300467284,0.08556337024521118,0.509433962264151,0.0812326713889888,0.08435784235539874,211.77
0.09083356604618856,0.17577769872326976,0.8485804416403785,0.8252148997134671,0.8664495114006515,0.04903593747917971,0.08274762492923371,0.08571800654353909,0.509433962264151,0.0811866262067052,0.08432772828207838,220.84
0.09037660262135258,0.3294201351832089,0.9652996845425866,0.9512893982808024,0.9674267100977199,0.04920916225831812,0.08273521638397244,0.08589943963970084,0.509433962264151,0.0811616601500774,0.0843280309360816,249.66
0.09243643442658464,0.4302146329894463,0.1640378548895899,0.20916905444126077,0.16286644951140067,0.04990206137487175,0.08267159438826926,0.08711058662969506,0.4528301886792456,0.08107360621382725,0.08428913989666788,247.79
